sequence_id,Label
NC_000022.11_16933566_16933853_-,1
NC_000011.10_81738310_81738495_-,1
NC_000013.11_50674446_50674544_+,1
NC_000007.14_119210946_119211164_-,1
NC_000008.11_86594159_86594260_+,1
NC_000023.11_106569607_106569765_-,1
NC_000002.12_230573165_230573443_-,1
NC_000003.12_70814292_70814357_-,1
NC_000008.11_113851611_113851709_+,1
NC_000010.11_91807179_91807439_-,1
NC_000010.11_68316521_68316622_+,1
NC_000017.11_43476366_43476665_+,1
NC_000001.11_21205550_21205762_+,1
NC_000012.12_122389217_122389279_+,1
NC_000012.12_123383979_123384200_-,1
NC_000001.11_168055901_168055984_-,1
NC_000019.10_9518279_9518548_+,1
NC_000001.11_154657537_154657674_-,1
NC_000023.11_38479720_38479833_+,1
NC_000012.12_108003964_108004077_+,1
NC_000011.10_63047389_63047538_+,1
NC_000023.11_115718942_115719229_-,1
NC_000008.11_101212165_101212269_+,1
NC_000019.10_41506152_41506448_+,1
NC_000001.11_47068314_47068472_-,1
NC_000011.10_106824850_106824957_+,1
NC_000016.10_9437973_9438194_-,1
NC_000006.12_37044929_37045189_+,1
NC_000001.11_146011109_146011291_+,1
NC_000011.10_60198603_60198632_-,1
NC_000008.11_104767848_104768000_+,1
NC_000001.11_237802650_237802748_-,1
NC_000016.10_33803021_33803311_+,1
NC_000023.11_96479759_96479908_+,1
NC_000007.14_115875933_115876043_+,1
NC_000003.12_153203606_153203764_-,1
NC_000002.12_9637844_9637957_+,0
NC_000010.11_111337663_111337725_-,0
NC_000003.12_52322575_52322625_-,0
NC_000008.11_58725301_58725570_+,0
NC_000003.12_174648817_174648927_-,0
NC_000019.10_20801210_20801329_-,0
NC_000011.10_102291521_102291604_-,0
NC_000006.12_15966756_15966890_+,0
NC_000007.14_105775348_105775383_+,0
NC_000004.12_4832355_4832501_-,0
NC_000005.10_66491184_66491234_+,0
NC_000016.10_51276658_51276726_+,0
NC_000010.11_94122557_94122736_-,0
NC_000004.12_38542428_38542499_-,0
NC_000022.11_31280566_31280745_-,0
NC_000013.11_94675857_94675913_-,0
NC_000004.12_30851380_30851421_-,0
NC_000006.12_112265941_112266036_-,0
NC_000012.12_124384152_124384388_+,0
NC_000022.11_45059212_45059433_-,0
NC_000007.14_136850225_136850332_-,0
NC_000004.12_101094691_101094720_+,0
NC_000002.12_183333538_183333615_-,0
NC_000001.11_3803509_3803550_+,0
NC_000017.11_18869013_18869120_-,0
NC_000010.11_92988236_92988385_-,0
NC_000002.12_120465714_120465830_+,0
NC_000008.11_46672360_46672449_+,0
NC_000005.10_123532205_123532252_-,0
NC_000003.12_59219868_59219918_-,0
NC_000017.11_73680566_73680604_+,0
NC_000020.11_24067394_24067459_-,0
NC_000006.12_155483841_155484026_-,0
NC_000023.11_103594356_103594394_-,0
NC_000007.14_23123309_23123368_-,0
NC_000023.11_66701632_66701778_+,0
